"pri_auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date","Name","Event ID","Legacy Id","Event Status","Partner","Engagement Activity Type","Venue Name","Street Address","City","State","Zip","NN2 Venue Market","NN2 Consortia Partner Target Market","Event Recap Type Id","Collaboration Partner(s)","Digital Recap | Digital Event Engagement","Digital Recap | # of Digital Event Attendees","Digital Recap | TWITTER","Digital Recap | # of Tweets","Digital Recap | Twitter Impressions","Digital Recap | Twitter Engagement","Digital Recap | FACEBOOK","Digital Recap | # of Facebook posts","Digital Recap | Facebook Reach","Digital Recap | Facebook Engagement","Digital Recap | INSTAGRAM","Digital Recap | # of Instagram posts","Digital Recap | Instagram Reach","Digital Recap | Instagram Impressions","Digital Recap | Instagram Engagement","Digital Recap | TWITTER CHAT","Digital Recap | # of Twitter Chat Attendees","Digital Recap | Twitter Chat Engagement","Digital Recap | FACEBOOK LIVE","Digital Recap | # of Facebook Live Attendees","Digital Recap | Facebook Live Engagement","Digital Recap | WhatsApp Reach","Digital Recap | LinkedIn Reach","Digital Recap | Blog Engagement","Digital Recap | Google Analytics Page Views","Digital Recap | Target/Primary Population","In-Person Recap | Est # of attendees","In-Person Recap | Est # of  Engagement","In-Person Recap | Reach of Tactic","In-Person Recap | Target/Primary Population","Hybrid Recap | Est # of attendees","Hybrid Recap | # of In-Person Attendees","Hybrid Recap | # of Virtual Attendees","Hybrid Recap | Est # of Engagement","Hybrid Recap | Target/Primary Population","Hybrid Recap | Most Resonating Messages","Non-Digital Non-Event Recap | Reach","Non-Digital Non-Event Recap | If printed, how many were distributed?","Admin Recap | Accomplishments","Hybrid Recap | Concerns","Admin Recap | Barriers to participation","Admin Recap | Concerns expressed","Admin Recap | Challenges","Admin Recap | Lessons Learned","Admin Recap | Governance Activities Summary","Admin Recap | Best-resonating message","Admin Recap | Other notes","Partners | Digital - CPGI","Partners | Digital - CEP","Partners | Digital - FQHC","Partners | Digital - DV","Partners | In-Person - CPGI","Partners | In-Person - CEP","Partners | In-Person - DV","Partners | In-Person - HPO","Partners | In-Person - FQHC","Partners | Hybrid - CPGI","Partners | Hybrid - CEP","Partners | Hybrid - DV","Partners | Hybrid - HPO","Partners | Hybrid - FQHC","Partners | NonDig NonEvent - CPGI","Partners | NonDig NonEvent - CEP","Partners | NonDig NonEvent - DV","Partners | NonDig NonEvent - HPO","Partners | NonDig NonEvent - FQHC","Legacy | Organization Name","Legacy Recap | Est # of attendees","Legacy Recap | Est # of Engagement 1","Legacy Recap | Est # of Engagement 2","Legacy Recap | Name of Organization","Legacy Recap | YOUTUBE","Legacy Recap | # of YouTube videos","Legacy Recap | YouTube Reach","Legacy Recap | YouTube Engagement","Legacy Recap | TWITTER","Legacy Recap | # of Tweets","Legacy Recap | Twitter Impressions","Legacy Recap | Twitter Engagement","Legacy Recap | FACEBOOK","Legacy Recap | # of Facebook posts","Legacy Recap | Facebook Reach","Legacy Recap | Facebook Engagement","Legacy Recap | INSTAGRAM","Legacy Recap | # of Instagram posts","Legacy Recap | Instagram Reach","Legacy Recap | Instagram Impressions","Legacy Recap | Instagram Engagement","Legacy Recap | Instagram Exp Audience Reach","Legacy Recap | Target/Primary Population","Legacy Recap | Accomplishments","Legacy Recap | Challenges","Legacy Recap | Lessons Learned","Legacy Recap | Best-resonating Messages","Legacy Recap | Governance Activities Summary","Legacy Recap | Concerns Expressed","Legacy Recap | Barriers to Participation","Legacy Recap | Tactics and strategies","Legacy Recap | Other Notes"
"04/26/2022","Pearls of Humanity Foundation - April Monthly Report","19,779","0","Finished","CPGI","Monthly Summary Report","Admin (you must add id from venues_profiles for this to link)","P.O. 39146","Pickens","LA","39146","Louisiana Regional Market - Shreveport","Shreveport, LA","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","This month the Pearls of Humanity Foundation completed the current strategy and upcoming engagement strategy document needed for the next funding cycle.  We also participated in the DNA day twitter feed with other partners.  As a team, we have met to begin discussions about upcoming cycle and potential programs.","","None","No concerns expressed","Our only challenge this month was getting our recognition of Pinky Promise- SCIENCE IS FUN.  Because of the school schedule it will be delayed until May but we are totally excited about the recognition of some amazing science teachers.","N/A","Governance activities this month included the completion of the current strategy and upcoming engagement strategy document needed for the next funding cycle.  As a team, we participated in the DNA day twitter feed with other CPGI partners in our regional market.  We have been reviewing our plans as a basis to begin discussions about upcoming cycle and potential programs to continue the success we have had with the engagement of students. We continue to meet with our engagement counselor on a regular basis and seek partnerships with other CPGI members to expand our presence.","Our best resonating message has been the importance of precision medicine and the need to have more minority physicians in the field","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/20/2022","Community Council: Monthly Summary Report - May 2022","20,152","0","Recapped","CPGI","Monthly Summary Report","Community Council (you must add id from venues_profiles for this to link)","1341 W Mockingbird Ln","Dallas","TX","75247","Dallas, TX / Target Market","Dallas, TX","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","For this month of April, outreach efforts for the All of Us Research Program continues. We hosted several virtual, drive-thru, and some in-person events with all of our partners across Dallas and Houston Texas and Louisiana with virtual events extending into many other States as well. 

In Dallas, Community Council hosted a series of events, we held the last segment of our ""Healthy Cooking"" virtual show, as well as two in-person events “Family Fit Fest” and “Cinco de Mayo Celebration” focused on educating and empowering communities to achieve better health and wellness by introducing them to the All of Us Research Program and other resources. 

In Houston, the Harris County Area Agency on Aging and Care Connection Aging and Disability Resource Center, collaborated with St. Matthews Church. “Coffee and Croissants”, ADRC discussed how the Area Agency on Aging and Care Connection utilizes All of Us Research Project to connect with the community.  We discussed the vulnerable population, and chronic disease. We also discussed All of Us and how to join the research project. We encouraged each participant to tell their doctors about All of Us as well as handed out masks.  

In New Orleans, the New Orleans Council on Aging continues to provide information regarding All of Us to Senior Centers as they continue to re-open and increase their population. They will also be collaborating with additional partners next month, such as Xavier University and LSU, in order to advance education of the All of Us Research Program.

In Shreveport, the Caddo Council on Aging held some drive-thru wellness events. Participants were able to receive information about resources and services offered in Caddo Parish. Individuals were also be able to receive COVID vaccines and information about the All of Us Research Program.

In Baton Rouge, the Capital Area Agency on Aging hosted some outreach events, as well as continue posting ""All of Us"" blog posts on their home page. They were also able to deliver some All of Us material to seniors in East Feliciana Parish.","","","","Remaining COVID restrictions continue to be the main challenge across all our partners, but with more and more restrictions being lifted, we are starting to plan more in-person events. In the meantime, we continue to host virtual events promoting the All of Us Research Program.","As always, we continue to learn of more engaging ways to work alongside different organizations and communities. The monthly meetings with other partners brings synergy with a focus on creative outreach and innovative in our methods of targeting new partnerships. Throughout this project year, we are learning to be creative and innovative in our methods of fostering new partnerships. We are also learning to be resourceful and to think outside of the box when it comes to capturing the attention of the community.","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","LULAC Monthly Summary Report (April 2022)","19,903","0","Finished","CPGI","Monthly Summary Report","League of United Latin American Citizens (LULAC)National Office (you must add id from venues_profiles for this to link)","1133 19th St NW","Washington","DC                                                                                                                                                                                                      ","20036","District of Columbia","DC/MD/VA","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","During the month of April, LULAC participated in weekly check-in calls with our new engagement counselor Rima Matsumoto as Liz Hurtado was transitioning out. During this month LULAC was planning for the upcoming in-person cafecito in May for Mental Health Awareness Month. LULAC began looking for potential venues and partner organizations in the DMV area. LULAC is just awaiting confirmation on the location from our potential co-host in order to confirm the date in June. Additionally, we have developed a final list of potential speakers that we are also reaching out to for the invitation to join our panels and began discussing with Samantha Santoro, our communications counselor our needs for promotional materials.  During the DMV market call on April 19, 2022 LULAC shared information regarding the in-person cafecito and opportunities for collaboration. Additionally, during this month LULAC worked on the CPGI Strategy Plan to submit by the April 8, 2022 deadline. With Rima’s guidance, we were able to align LULAC’s strategies with the All of Us Research program’s 5 year goals to continue our collaborations and set the vision for future work plans.  

As the 2022 LULAC National Convention logistics are underway, we have had initial conversations of the execution to the event.  This includes potential areas of collaboration, outreach, and addressing attendees by All of Us representatives to create multiple touch points for the program. 

The LULAC team received an opportunity to table at the University of Texas at El Paso during a student conference on April 7-8 and was able to distribute general information regarding the program to student participants and answer questions regarding LULAC and the All of Us Health Research Program.","","","","Some of the challenges LULAC experienced during this month was finalizing a location for our Mental Health Cafecito initially scheduled for May. However, Rima Matsumoto has been helpful in putting us in contact with CASA de Maryland as a potential partner and site location.","During the month of April, LULAC’s Health Programs Coordinator learned how to complete the CPGI Strategy Plan. When the Health Programs Coordinator was on boarded last year in June the CPGI Strategy Plan had already been completed, approved and ready to begin execution  activities Throughout LULAC’s conversations with Rima and throughout watching the workshops a message that resonated with us is that there needs to be multiple touch points to increasing participant recruitment and participation in the program. LULAC made it a priority to host multiple events within a market to increase visibility and awareness.","LULAC had meetings with the All of Us team throughout the month of April to discuss the upcoming cafecito in May, social media communication updates and requests, and the CPGI Strategy Plan. Earlier this month LULAC met with Rima to discuss the CPGI Strategy Plan and get feedback on the plan. We also participated in the Chicago, NY and DMV market calls. LULAC received great feedback regarding the plan for the next cycle and began drafting responses to the questions raised by the review committee. Additionally, during our weekly check-in call Samantha Santoro shared communication updates regarding new toolkits uploaded to the asset portal. LULAC has incorporated social media posts regarding the researcher workbench into our communications plan. Additionally, we requested support from Samantha in drafting talking points and creating social media graphics for the Mental Health Awareness Month Cafecito that will take place in June, 2022 in the DMV. There will be two sessions for this cafecito event– one will be in Spanish and the other in English. LULAC shared this opportunity with other CPGI partners in the DMV market call and there has been expressed interest in collaborating on this event.","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/29/2022","Report for April 2022","19,891","0","Finished","CPGI","Monthly Summary Report","Delgado Community College (you must add id from venues_profiles for this to link)","615 City Park Ave","New Orleans","LA","70119","Louisiana Regional Market - New Orleans","New Orleans, LA","8","N/A","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","The in-person event continue to go well and people are interested.  We have been well-received.
Had 800 attend the campus Crawfest Event, engaged with 100 people who came to our table to learn more.","","none expressed","None this month","The AoU table was not in the best location for the Crawfest event; all tables were on the outer edge of the event.","","This month's check ins. Check in with Engagement Counselor, Krista Forbes. Had zoom meeting with Engagement Counselor Krista, to discuss monthly GPGI meeting and go over Strategic plan for next cycle grant. Went over items that needed attention from Strategic plan.","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/29/2022","AAFP/April 2022 Monthly Report","19,824","0","Finished","CPGI","Monthly Summary Report","Admin (you must add id from venues_profiles for this to link)","Admin","Washington","DC                                                                                                                                                                                                      ","20036","Admin","Not a target market","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","1- Hosted All of Us Informational webinar on 4/12/22 with 123 registrants. Eighty-one people attended the webinar.
2- Fully executed DURA on 4/8/22
3 - AAFP staff members began Registering for Researcher accounts
4- Promotions tactics deployed this month included:
a. AAFP news story published on 4/5/22
b. Paid social media promotion through 4/11/22
c. Follow-up email to all registrants with instructions to register for a Researcher Account on 4/22/22
d. advertisement in a Family Practice Management Journal eNews email deployed on 3/30/22
5- Submitted initial plans for funding for 22-23 year program activities
6- Secured a date for the Deep Dive Discussion and working with Jakara to create agenda for event.","","We have not yet heard about barriers from our community members, but we are going to deploy a follow-up survey in May to find out more about experiences with the Research Hub.","The questions from webinar attendees posed during indicated that people see value in the platform and are interested in how it may help them in their research.

This question was received via email after the webinar from a participant: [Could the All of Us platform] be used to inform people regarding ongoing clinical trials?","The approval process for our webpage about the All of Us Research Program took longer than expected. We were unable to deploy our paid social media for the event until four days prior to the event. We plan to make a recording of the webinar available on our website and have been waiting for the video to be closed captioned.","","In early April, we were in frequent email communication with Rob about NIH website review. We also met with Rob and Jakara on 4/21 to discuss and plan for the deep dive discussion. Our team has met internally 3 times this month.","Registrations for the webinar spiked following the AAFP news story.","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/26/2022","Black Greek Letter Consortium/ Summary April 2022","19,775","0","Finished","CPGI","Monthly Summary Report","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Admin","Not a target market","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","- Processed all reports into Network Nija
- Planned agenda for weekly meetings
- Met with the accountant to verify all invoices
-Met weekly with BGLC Team
- Provided any updates to the team throughout the month
-April 4 met with Larissa and Regina
-April 4 met with CAU
- April met with Alpha, Sigma, and Iota to talk about their strategy plan
- April 5 met with the Atlanta team
- April 6 met with Regina and Larissa
- April 8 emails back and forth concerning RIR
- Made calls to Paul Quinn about next tour
- Sent emails to WSSU about next tour
-  Sent emails to FMU contacts about next tour
- April 18 met with Regina and Larissa
- April 18 met with CAU about RIR
- April 19 provided update on DMV call
- April 19 participated in Atlanta briefing
- April 20 provided update on Atlanta market call
- April 20 met with Regina and Larissa
- April 21-24 participated in RIR Atlanta
- April 25 met with Regina and Larissa
 - April 26 met with Core RIR team
 - April 26 met with the Atlanta RIR team for debriefing
- April 25 touch base with NPHC president about getting on COP agenda for an update.
-Processed invoices for RIR
- Met with Jade Mathis about moving forward
-Sent an email to Yard Talk 101 about moving forward
- Met with Iota headquarters about All of Us April 25
- Provided information to the program concerning participating in the virtual face to face panel","","","","The challenge for this month was depending on outside entities for information needed for RIR.  The challenge was addressed by continually emailing and calling for the information.  Another challenge is balancing All of Us demands during the workday when you are working and have back-to-back meetings.  The only way to address this challenge is to plead to the program that not all of the  All of Us meetings are during the volunteers' workday.","This is not a new lesson learned, but worth mentioning again, Marketing is Key!!!!","This month we worked on the strategy document and met with each of the 10 groups to get their feedback on what moving forward would look like for them..  We were also in the midst of completing the planning for RIR in Atlanta as well as the implementation of the tour.  I met with a number of potential partners for the next phase about what partnership will look like moving forward.","We need to continue providing this information to the Black community","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/27/2022","Black Greek Letter Consortium/ Kappa Alpha Psi Summary April 2022","19,788","0","Finished","CPGI","Monthly Summary Report","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Admin","Not a target market","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","For the period between the end of March 2022 and the Month of April 2022 we attended and participated in all BGLC calls and AOU monthly calls along with planning calls for Rooted in Resilience. We also held several calls preparing for our May 18th event titled “Avoid Suffering in Silence” which focused on mental health in the miliary.  We participated in the discussions around Rooted in Research as well as solicited potential sponsors for the program stops. We attended the Market Calls and gave input on different discussions being held. We worked with the core team on ordering needed items for the Atlanta stop as well as met with the local operations team to do a walkthrough of the venue selected for the Atlanta location event. Met with our team to discuss the 5-year plan along with giving input as to what our team would like to see. Held internal meetings with our leadership to discuss event ideas as we prepare for a mental health discussion with our Military and Veterans Commission. Held meetings with partner organizations to create a potential outreach program for the upcoming Summer Months. Also made several social media post in partnership with the other orgs on different posting strategies. Also presented information at the Southeastern Province Council and the other 11 Provinces as well. The presentations were mostly in person except for 2 that were virtual. Worked the events in Atlanta for Rooted in Resilience at Clark Atlanta University on April 22nd and the Community engagement event on April 23rd in East Point Commons. Aided in set up and break down along with soliciting vendors and artists for the overall event. Also assisted with the logistics of all events that were associated with the weekend and tour overall.","","","","The challenges that were presented were getting things done logistically with time and personnel. On Friday, April 22 due to timing and individual responsibilities we were at a shortage of manpower. Made a call to campus fraternity brothers and gained assistance for labor that was needed at the event. Assistance with putting things up along with loading and unloading.","Marketing is extremely important with conducting events both virtually and in person. We have to make sure this is done efficiently and effectively. We can’t just leave this piece to Social Media as we have to establish a presence locally in the area to make sure the word is getting out about the events being done. We also have to think outside the box by potentially even transporting those that may not have the means to physically be present to get the word out.","We attended all weekly meetings as well as the Local Atlanta NIH Meeting. We held briefing sessions to discuss our upcoming events as well as worked with our Social Media team to circulate All of Us information. We met with potential sponsors for the upcoming tour along with discussing potential ideas that may help with the Rooted in Resilience tour itself. Sent out various communication to our internal membership as well as our monthly newsletter on Health-related issues focusing as well on the program and the importance of clinical studies. Also encouraged our individual members to start to consider more people facing events by following the CDC guideline locally. Assisted with the Rooted and Resilience core planning by doing a site visit in Atlanta and walking the location. Ordered necessary needed items like the tent, tables, and chairs from one of the local vendors. Received assets from previous locations to store for the event along with assisting with the transport of the items to the events. Worked the Rooted in Resilience events on Friday and Saturday as well as met with individual vendors for the on-site community event. Assisted with the on-site logistics along with the setup and breakdown process. Communicated with the vendors for transport of items like staging, tents, port potties, etc as well as pick up of those items after the event ended.","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/25/2022","Black Greek Letter Consortium/  Kappa Alpha Psi Summary May 2022","20,172","0","Recapped","CPGI","Monthly Summary Report","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Atlanta, GA / Target Market","Atlanta, GA","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","For the period between the end of April 2022 and the Month of May 2022 we attended and participated in all BGLC calls and AOU monthly calls along with planning events and calls for our different health-related events with our partners. We held team calls and calls with our various health committees for a Mental Health awareness event called “Avoid Suffering in Silence” which was centered around suicide prevention and PTSD. This was a collaborative event with our Health and Wellness and Military Veteran Affairs Commission along with the United States Veteran Affairs. This was streamed via Facebook, Twitter, and Youtube. We also worked on run-throughs along with assisting with creating the run of the show and engaging the partners with questions prior to the event. Assisted with the various tasks associated with the completion of our Rooted in Resilience Tour with the items left from the event along with coordinated pickup and drop off. Held recap discussion with the team on the event to discuss best practices and ways to improve for the future. Explored an opportunity to partner with an HPO in Minneapolis for a Heart Health event we had, which wasn’t successful, but will explore for future opportunities. Brainstormed with the internal team to consider future event ideas along with making sure we will have a presence at our Future Regional Conferences and Leadership events.","","Access to network, lack of network knowledge","Image and outlook","The challenges that were presented were more on a technology basis with some of our panelists for our web event on Mental Health. We were able to do a run-through as well as get them to log on earlier prior to the event to manage any troubleshooting issues to assure things would run smoothly","Marketing is always key to getting the information out. We also recognized that the information especially on Mental Health is vital. During our event, we had a participant mention several times he was dealing with depression and was having suicidal thoughts. We reached out to him personally and had one of the panelists, who is a mental health professional call him directly. As a result, the young man mentioned he would seek assistance.","We attended all weekly meetings as well as the Local Atlanta NIH Meeting. We held briefing sessions to discuss our upcoming events as well as worked with our Social Media team to circulate All of Us information. We met with our panel for our Mental Health event to highlight Mental Health Awareness month. We conducted an overview of the All of Us Research Program along with offering the Pre and Post Test survey for our viewers to complete. We attempted to engage the Minneapolis HPO to participate in a Heart Health Event that was held in Minneapolis, MN but was not successful. We are always brainstorming different innovative ideas to push the envelope with the All of Us Research Program. Shared not only via Social Media but our internal membership database information regarding the All of Us Research Program and how to get involved. Met with the team along with partner organization to discuss future events and how to include the clinical research aspect.","It Takes Courage to ask for Help","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/25/2022","Black Greek Letter Consortium/  National Pan-Hellenic Council May Summary 2022","20,170","0","Recapped","CPGI","Monthly Summary Report","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Atlanta, GA / Target Market","Atlanta, GA","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","Not that we have been confirmed for Phase VIII, we have been working on fining and tuning our plans for the scope of work. As previously discussed, we know that the focus is on research and retention. As such our idea to keep our table talk format will allow us some flexibility in engaging researchers and physicians that work with HPOs. We found that our format has been very successful as a virtual event, however, we are planning one hybrid event. The event will be broadcast live on Facebook and YouTube. We have identified several speakers for the upcoming events; we have had preliminary discussions with a large NPHC Council that is located in one of the market cities. We assisted with and/or participated in Sigma Gamma Rho's recent event.","","","","The collective BGLC organizations have each expressed concerns about the current expected delivery of the All of Us message during events. Several strategies are being reviewed to ensure that we honor the expectations of the program while creating strategies to keep our constituents engaged, with the presentation. Some of our ideas include making the NIH information more engaging so that the All of Us message flows through our activations seamlessly and connects with our participants. For example, we would incorporate the presentation about All of Us in a way that makes for a smoother transition with our content.","As a result of participating in the CPGI Spring Engagement reviewing the CPGI Day Resources and Evaluation email, we gained greater insight into the trajectory of the All of Us program since Phase I. The growth and reach of the program are a direct result of all of the partnerships and the creative ideas for activations by the partners on all levels. We recognize that this program is ever-evolving and that our participation requires us to continue to evolve with the needs of the program. BGLC as a collective did a really good job of engaging our communities and enhancing awareness, but our work now will need to have a greater focus on research and retention. It is important to note that in Phase VI and Phase VII that we had begun moving in those directions with the development of the Rooted in Research and the Minority Student Research Symposium.","This month we participated in all BGLC Meetings. We participated in our weekly planning meetings for NPHC. We participated in and supported events hosted by other BGLC organizations. We worked on our strategy document for phase VIII. We registered for and participated in the CPGI Spring Engagement. Although we could not stay for the entire meeting due to scheduling conflicts, we did review the CPGI Day Resources and Evaluation email, which gave us time to do a deeper dive into the statement of work document and the CPGI presentation.","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/29/2022","CenterLink Cycle 3/April Monthly Summary Report","19,905","0","Finished","CPGI","Monthly Summary Report","CenterLink (you must add id from venues_profiles for this to link)","PO Box 24490","Fort Lauderdale","FL","33307","Non-Digital, Non Event","Not a target market","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","PRIDEnet will connect with Sacrament LGBT Community Center for a Juneteenth event in Sacramento
PRIDEnet will be making Ask the Researcher series of videos","","Twitter will not allow bitly links","Subawardess report insufficient assets, engageable content and graphics for engagement of new participants or rentention of LGBTQ participants. 

Specifically subawardees report:
Lack of a variety of content and visual assets to avoid repetition during each Cycle
Lack of diversity and imagery in available graphics
Lack of intersectional imagery within the LGBTQ subcommunities
Lack of content and assets for the research community relevant to LGBTQ communities
Lack of Pride assets available and updated year round, not all Pride events happen in June

Suggested :
Include queer graphic designers and artists, create more content that doesn’t include faces or people
Have subawardees submit detailed requests of who and what we want to see in new assets, disability communities included, as many details as we can imagine, representation of subcommunities within our communities, the current lack of diversity for some identities in current assets represented borderline tokenism","The Cycle 4 Strategic plan document was reduntant and we lacked access to the data to make it most meaningful.","","Monthly Ninja reporting meeting, Friday, April 29, 2022, 4-5pm ET
Meet with Evan, Friday, April 29, 2022, 1pm ET
Ninja for April Reporting with Dianne Beltran, Thursday, April 28, 2022, 425-440pm ET
AOU Monthly Report with MKE/Deidra, Monday, April 25, 2022, 5-530pm ET
Monthly Sub-Awardee Check In, Wednesday, April 20, 2022, 3-4pm ET
Monthly call with Yuri, Tuesday, April 19, 2022, 3-4pm ET
Meet with Steve, Monday, April 18, 2022, 2-230pm ET
Meet with Jere K, Thursday, April 14, 2022, 5-530pm ET
Meet with PRIDEnet, Monday, April 11, 2022, 4-5p ET 
Meet with Ana, Monday, April 11, 2022, 330-4pm ET
Cycle 4 Strategic Planning w Ana, Friday, April 8, 2022, 230-3pm ET
Cycle 4 Strategic Planning w Ana, Thursday, April 7, 2022, 445-630pm ET
Meet with Kim, Thursday, April 7, 2022, 4-445pm ET
Meet with Yuri and Monica, Wednesday, April 6, 2022, 345-415pm ET
Meet with Yuri, Wednesday, April 6, 2022, 1030-11am ET
Meet with Jason, Tuesday, April 5, 2022, 430-5pm ET 
Meet with Deidra, Monday, April 4, 2022, 3-345pm 
Meet with Evan, Monday, April 4, 2022, 230-3pm ET 
Meet with Jere K, Monday, April 4, 2022, 2-230pm ET 
Meet with Ana, MKE, Friday, April 1, 2022, 1130am-12pm ET
All of Us Research Program Researchers Convention, Friday, April 1, 2022","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/25/2022","Black Greek Letter Consortium/  Phi Beta Sigma May Summary  2022","20,176","0","Recapped","CPGI","Monthly Summary Report","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Atlanta, GA / Target Market","Atlanta, GA","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","Phi Beta Sigma Fraternity maintained both telecommunications and virtual meeting contact with the BGLC leadership team and the BGLC peer group throughout the thirty-day period of April 26, 2022 – May 25, 2022, by participating in weekly team calls and the bi-monthly social media All of Us team calls. 

During the month of April 2022, Phi Beta Sigma Fraternity coordinators continued to prepare for activities in the cities designated for the phase of the All of Us research project.  Phi Beta Sigma Fraternity will be scheduling activities in Itta Bena MS on the campus of Mississippi Valley State University and Austin TX on the campus of Huston-Tillotson University.  Both venues provide an opportunity for the BGLC partners to work on young students in predominantly Black communities.  

Phi Beta Sigma Fraternity coordinators are also working to provide community outreach and retention services for the Milwaukee WI area.  That activity will be a collaboration with a recognized HPO.  Pyxis resources, including chip clips, pens, note pads, and tote bags, will be used to establish opportunities for conversational engagement.","","•	Trust in clinical research
•	History of similar projects","•	Personal information exposed","The identified target population for the face-to-face engagement activities on the college campuses will allow the Phi Beta Sigma Fraternity coordinators and social media specialists an opportunity to introduce attendees to the work done through the All of Us research project and its BGLC components.  Both coordinators have been well-trained to divert those asking questions about the research to the All of Us website to get those questions answered.","Phi Beta Sigma Fraternity continues to understand that the best engagement for the All of Us research project information is still face-to-face interactions.  It is easier to direct those who are interested in the website and to further the engagement.  Phi Beta Sigma Fraternity will continue to use these projects to market operations that promote events to highlight the All of Us research project","Phi Beta Sigma Fraternity continues to use best practices to plan for the engagement of our identified segments of the target audience to create awareness of all health-related issues facing the community, specifically the All of Us research project.","•	All of Us is a National Institute of Health-endorsed project that will benefit people of color.","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
