"pri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date","Name","Event ID","Legacy Id","Event Status","Partner","Engagement Activity Type","Venue Name","Street Address","City","State","Zip","NN2 Venue Market","NN2 Consortia Partner Target Market","Event Recap Type Id","Collaboration Partner(s)","Digital Recap | Digital Event Engagement","Digital Recap | # of Digital Event Attendees","Digital Recap | TWITTER","Digital Recap | # of Tweets","Digital Recap | Twitter Impressions","Digital Recap | Twitter Engagement","Digital Recap | FACEBOOK","Digital Recap | # of Facebook posts","Digital Recap | Facebook Reach","Digital Recap | Facebook Engagement","Digital Recap | INSTAGRAM","Digital Recap | # of Instagram posts","Digital Recap | Instagram Reach","Digital Recap | Instagram Impressions","Digital Recap | Instagram Engagement","Digital Recap | TWITTER CHAT","Digital Recap | # of Twitter Chat Attendees","Digital Recap | Twitter Chat Engagement","Digital Recap | FACEBOOK LIVE","Digital Recap | # of Facebook Live Attendees","Digital Recap | Facebook Live Engagement","Digital Recap | WhatsApp Reach","Digital Recap | LinkedIn Reach","Digital Recap | Blog Engagement","Digital Recap | Google Analytics Page Views","Digital Recap | Target/Primary Population","In-Person Recap | Est # of attendees","In-Person Recap | Est # of  Engagement","In-Person Recap | Reach of Tactic","In-Person Recap | Target/Primary Population","Hybrid Recap | Est # of attendees","Hybrid Recap | # of In-Person Attendees","Hybrid Recap | # of Virtual Attendees","Hybrid Recap | Est # of Engagement","Hybrid Recap | Target/Primary Population","Hybrid Recap | Most Resonating Messages","Non-Digital Non-Event Recap | Reach","Non-Digital Non-Event Recap | If printed, how many were distributed?","Admin Recap | Accomplishments","Hybrid Recap | Concerns","Admin Recap | Barriers to participation","Admin Recap | Concerns expressed","Admin Recap | Challenges","Admin Recap | Lessons Learned","Admin Recap | Governance Activities Summary","Admin Recap | Best-resonating message","Admin Recap | Other notes","Partners | Digital - CPGI","Partners | Digital - CEP","Partners | Digital - FQHC","Partners | Digital - DV","Partners | In-Person - CPGI","Partners | In-Person - CEP","Partners | In-Person - DV","Partners | In-Person - HPO","Partners | In-Person - FQHC","Partners | Hybrid - CPGI","Partners | Hybrid - CEP","Partners | Hybrid - DV","Partners | Hybrid - HPO","Partners | Hybrid - FQHC","Partners | NonDig NonEvent - CPGI","Partners | NonDig NonEvent - CEP","Partners | NonDig NonEvent - DV","Partners | NonDig NonEvent - HPO","Partners | NonDig NonEvent - FQHC","Legacy | Organization Name","Legacy Recap | Est # of attendees","Legacy Recap | Est # of Engagement 1","Legacy Recap | Est # of Engagement 2","Legacy Recap | Name of Organization","Legacy Recap | YOUTUBE","Legacy Recap | # of YouTube videos","Legacy Recap | YouTube Reach","Legacy Recap | YouTube Engagement","Legacy Recap | TWITTER","Legacy Recap | # of Tweets","Legacy Recap | Twitter Impressions","Legacy Recap | Twitter Engagement","Legacy Recap | FACEBOOK","Legacy Recap | # of Facebook posts","Legacy Recap | Facebook Reach","Legacy Recap | Facebook Engagement","Legacy Recap | INSTAGRAM","Legacy Recap | # of Instagram posts","Legacy Recap | Instagram Reach","Legacy Recap | Instagram Impressions","Legacy Recap | Instagram Engagement","Legacy Recap | Instagram Exp Audience Reach","Legacy Recap | Target/Primary Population","Legacy Recap | Accomplishments","Legacy Recap | Challenges","Legacy Recap | Lessons Learned","Legacy Recap | Best-resonating Messages","Legacy Recap | Governance Activities Summary","Legacy Recap | Concerns Expressed","Legacy Recap | Barriers to Participation","Legacy Recap | Tactics and strategies","Legacy Recap | Other Notes","Digital Recap | CTA","Digital Recap | CTA Text 1","Digital Recap | CTA Text 2","Digital Recap | CTA Text 3","Digital Recap | CTA Text 4","Hybrid Recap | CTA","Hybrid Recap | CTA Text 1","Hybrid Recap | CTA Text 2","Hybrid Recap | CTA Text 3","Hybrid Recap | CTA Text 4","In-Person Recap | CTA","In-Person Recap | CTA Text 1","In-Person Recap | CTA Text 2","In-Person Recap | CTA Text 3","In-Person Recap | CTA Text 4","Non-Digital Non-Event Recap | CTA","Non-Digital Non-Event Recap | CTA Text 1","Non-Digital Non-Event Recap | CTA Text 2","Non-Digital Non-Event Recap | CTA Text 3","Non-Digital Non-Event Recap | CTA Text 4","Research Facing 1","Research Facing 2"
"06/07/2022","Sci-Port Discovery Center/ May Monthly Report","20,358","0","Recapped","CPGI","Monthly Summary Report","Red River STEM Inc (you must add id from venues_profiles for this to link)","820 Clyde Fant Parkway","Shreveport","LA                                                                                                                                                                                                      ","71101","Louisiana Regional Market - Shreveport","Shreveport, LA","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","5/4/2022 & 5/5/2022-Dr. Heather Kleiner attended the Spring Meeting.

5/5/2022-Chris Middleton participated in a telephone conference with Rima Matsumoto of Montage Marketing regarding the All of Us Kiosk. 

5/26/2022-Chris Middleton participated in a Zoom with Yuvette Allen of Southern University-Shreveport, Jessica Bonilla, Trung Nguyen of Wondros and 2 other representatives of Wondros in order to organize the collaborative partners that are going to participate in Sci-Port's Juneteenth Free Admission Day on 6/19/2022.  We also facilitated contact with Trung and Audrey Robinson, Sci-Port's Ad Consultant.","","the availability of the electronic technology including appropriate hardware to the populace in order to communicate with the All of Us webpage.","The only common concern that we have come across is the availability of the internet and the appropriate hardware in order to access the All of Us website for the later steps for enrollment.","None notable.","As previously stated above, in future STEM-based programs conducted on the Sci-Port premises, we will use a mobile cart presentation method rather than a static location.","5/3/2022-Bi-Weekly Meeting with Engagement Counselor

             5/17/2022-Bi-Weekly Meeting with Engagement Counselor
5/20/2022-CPGI Network Annual Meeting

5/25/2022-Louisiana Engagement Network Meeting","There are indications throughout the Shreveport/Bossier City community that would give the impression that the general public may be in a mindset to transition from a strictly informative All of Us program to one that would include an enrollment function in addition to the informative format.","We continually appreciate the support of the All of Us organization and the support of our Engagement Counselor.","","","","","","","","","","","","","","","","","","","","Red River STEM Inc. (Sci-Port Discovery Center)","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/07/2022","APHA/April Monthly Report","20,361","0","Recapped","CPGI","Monthly Summary Report","Virtual (you must add id from venues_profiles for this to link)","Virtual","Washington","DC","20009","Washington D.C","Houston, TX","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","Hosted a very successful National Public Health Week, in addition to an add-on event with All of Us highlighting partnerships within the faith community.

Hosted Public Health and the Faith Community webinar in partnership with All of Us as part of APHA’s 150th Anniversary to celebrate theme of Public Health is Where You Are. Other CPGI partners included were the National Baptist Convention, Dillard University and Project Seek. Total viewers: 49 live. Recording is available for free here: https://secure.apha.org/imis/APHALive/BlueSky.aspx?WebsiteKey=51c07ace-181f-4d60-97cd-baa0cdf3940a 


Hosted NPHW events, including six with live captioning provided by our All of Us scope of work. NPHW numbers:
Total partners: 814
Total events hosted nationwide: 182
Total APHA-hosted events/activities: 8
Total live-event participants in APHA events (not including Twitter chat or Keep It Moving Challenge): 1300
Total Keep It Moving Challenge participants: 1,180 (significantly lower than previous years, bringing back name-your-own-team in 2023)
Twitter chat RSVPs: 441
Twitter chat participants: 507
Impressions: 108.641M
Total page views: 372,597
Partner guest blog post from NACCHO: http://publichealthnewswire.org/?p=naacho-guest-post-nphw-22 
White House Proclamation: https://www.whitehouse.gov/briefing-room/presidential-actions/2022/04/01/a-proclamation-on-national-public-health-week-2022/#:~:text=NOW%2C%20THEREFORE%2C%20I%2C%20JOSEPH%20R.%20BIDEN%20JR.%2C%20President,April%2010%2C%202022%2C%20as%20National%20Public%20Health%20Week","","Researchers continue to struggle with work bench. Moving forward with communication with program leadership thanks to strong help from our engagement counselor.","","We continue to hear from our researchers that they are having issues with the workbench. We scheduled a time to meet with people from the DRC to go over issues. 

We also faced pretty low registration numbers for the faith event, despite our usual promotion. Turnaround time on shareables was tough, and sharing the Google doc wasn’t useful for our comms team, because they couldn’t access the images linked from the asset portal. We did eventually get those to them, but it would be easier to have all the tools in one zip drive or folder for simple access.","Continued conversation with our engagement counselor will help us overcome some of the obstacles","Attended CPGI and DMV market calls. Bi-weekly meetings with engagement counselor. Checked in with subawardees.","","Our Affiliates with journal awards have started to publish! Texas journal is completed and publicly available! https://cdn.ymaws.com/www.texaspha.org/resource/resmgr/journals/2022_journals/spring/all_of_us_special_section.pdf Virginia will likely be publishing second week of June. Mississippi has asked for more time to connect with researchers in their state, and will publish in July or August.","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/23/2022","Dillard University Community Relations June 2022 Monthly Report","20,504","0","Finished","CPGI","Monthly Summary Report","Dillard University Community Resource Center (you must add id from venues_profiles for this to link)","3301 Annette St","New Orleans","LA","70122","Louisiana ","New Orleans, LA","8","LSUHSC, Tulane Medical,","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","Meetings with HPOs.","","None.","None","There were no challenges for the month of June.","The month of June offered several opportunities to brainstorm with partners to discuss ways to engage residents.","Zoom meetings with Dr. Shanta Whitaker; Louisiana All of Us Advisory Board Meeting;","Dillard University Community Relations created a QR Code for residents to obtain information on the All of Us Research Program.  The QR Code is inserted on all flyers advertising community events hosted by DU Community Relations.","None.","","","","","","","","","","","","","","","","","","","","Dillard University","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","AAPA / June 2022 Monthly Summary Report","20,226","0","Finished","CPGI","Monthly Summary Report","Admin (you must add id from venues_profiles for this to link)","2318 Mill Rd","Alexandria","VA","22332","Admin","Not a target market","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","We completed the final activities slated in our 2021-22 SOW this month.
- Communications/social media: Monthly social media posts on AAPA/PA Foundation channels - 6/2, 6/9, 6/14. Incorporated messaging related to Pride Month, Men's Health Week; used social media toolkits provided on Engagement Hub. Communications team developed final quarterly communications article related to All of Us; topic: ""Top 10 reasons PAs should consider genetics in their practice."" Shared draft with communications counselor for review/editing. Published on News Central section of AAPA website on DATE.
- CME sessions (AoU conference session, research session, and Genetics & Genomics CME bundle): Enduring sessions on AAPA Learning Central; continuing to collect/compile participation metrics on a monthly basis. 
- Website landing pages: Continuing to collect monthly metrics.

In addition to closing out 2021-22 activities, we focused on preparing for the 2022-23 program cycle. We held several internal meetings (see governance activities below) related to developing our SOW activities and budget. We have drafted our SOW activities and budget and are now working on inputting them into the approved SOW/budget templates (received 6/17).","","N/A","N/A","Challenges this month had to do with developing and refining our 2022-23 SOW activities in order to best reflect the needs, priorities, and incentives of our audience. Based on conversations with collaborating partners, we took action to revise our initial ideas and reshape them to better align with our partners' capacity/motivations and audience priorities/incentives.","We continue to see the importance of adapting and modifying plans as needed based on evolving conversations with our partners and insights on our audience and their needs/priorities. For example, in planning conversations with one partner, we learned that our initial plan to target PA faculty members for presentations/demos on the All of Us Research Hub would likely not be as effective or valuable as targeting PA programs and students. Based on this, we have adjusted our proposed strategy/activities to include an activity focused on this specific audience (virtual presentation series to PA programs).","Governance activities this month included our monthly internal check-in meeting and other planning conversations and coordination regarding SOW development for the 2022-23 cycle.

Meetings included: 
Planning meeting with PAEA for 2022-23 cycle - 6/10; 
Internal planning meeting for 2022-23 SOW - 6/14;  
Internal check-in meeting - 6/14; 
CPGI bimonthly webinar - 6/14.

We also worked on our 2021-22 end-of-cycle report for submission by July 15.","Messages related to Pride Month and Men's Health Week resonated well with our audience.","N/A","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/07/2022","Golden Change, Inc. / May Monthly Report","20,359","0","Finished","CPGI","Monthly Summary Report","Golden Change, Inc (you must add id from venues_profiles for this to link)","3320 North Arnoult Rd. unit133 ","Metairie","LA                                                                                                                                                                                                      ","70002","Louisiana Regional Market - New Orleans","New Orleans, LA","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","May 11  2022 Women’s Business Symposium/Hispanic Chamber of Commerce in LA
May 11 JenCare /Choices Seniors Living and Care event
May 13th LA-CEAL Community Engagement and Recognition Event Tulane University
May 16  Partners meeting  / Liz Beltran (LSU/AOU) program coordinator
May 17  Dillard Univ. Insurance risk assessment/ NIH and All of Us Research  Prog.
May 18 Healthy Blue Event/ community partner gathering
May 19  Encuentro y Conversacion program Jambalaya Radio/ Liz Beltran from LSU/AOU
May 31 Gardere Initiative in Baton Rouge/meeting to Introducen Liz Beltran ( LSU/ AOU)","","the enrolment take too long","yes, to take a day free to go to the HPO to give blood.","N/A","Definitely working together with the HPO  to achieve the process of enrolment is crucial.","May 2 – Luncheon Meeting with JenCare Senior Medical Center
May 4 Gardere Initiative Monthly Meeting
May 4 and 5- Spring Engagement Meeting
May 9 - Virtual meeting HHS OASH Region 6 Health Equity Collaborative Updates
May 9 ACCEL/ Community Research Exchange
May 9  Luke's House meeting and provide flyers 
May 10 Meeting / JenCare, Deputy State Director/ Suplemento radio prog.
May 16 – Check-in with Engagement Counselor
May 18  Metro Centers for Community Advocacy monthly Meeting
May 20 – CPGI Annual Meeting
May 25 LA Engagement ecosystem
May 27  Xavier LA CaTS NOLA CAB meeting","the community is more receptive to research","NA","","","","","","","","","","","","","","","","","","","","Golden Change, Inc","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/21/2022","Pearls of Humanity Foundation - June Monthly Report","20,467","0","Recapped","CPGI","Monthly Summary Report","Pearls of Humanity Foundation (you must add id from venues_profiles for this to link)","P.O. Box 39146","Pickens","LA","39146","Admin","Shreveport, LA","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","During the month of June we were successful in launching our Science is Fun - Pinky Promise videos, showcasing to science teachers that we worked with during this cycle to introduce the All of Us Research Program to their high school students.  We challenged them to be creative to make science fun and I know we were successful by the videos posted.  We also hosted a booth during the Let The Good TImes Roll Festival during the Juneteenth weekend where we brought visibility and awareness to the AoU program.  We were allowed on the main stage to talk about the AoU program twice and we walked through the crowd with QR codes and encouraged participation.  The Mayor for the City of Shreveport was there, we took pictures, as well as, made sure he was signed up for the program as well.  We believe the turn out and awareness was very beneficial to our efforts.","","No barriers identified","Some of our participants expressed concerns regarding the number of steps it takes to sign up on the website.  While we did a good job of steering them there, getting them through the steps is another challenge","The only challenges faced are the number of steps required to actually completely get enrolled in the program.  While we were successful to pushing individuals to the site, it will be a challenge to get them to finish the process after they have left the festival.","We should do this again.  It was very successful and I need more volunteers to work the large crowd.","In the month of June, we have met internally with our team to begin discussing the 4th cycle program of work.  We attended the bi-weekly CPGI webinar as well as met regularly with our engagement counselor. The monthly Louisiana Engagement Networking meeting has been cancelled for this month which allows me to complete our work a little early.  All recaps for activities have been completed for the month of June and we have begun to work on our end of cycle wrap up report due in July.  This cycle has been very rewarding for us as our students that we engaged wrote various messages thanking us for providing information on biomedical research and precision medicine career pathways.  We have truly begun to open their eyes to the possibilities of professions in the industry.","The messaging this month changed because we are focusing more on participant recruitment.  The resonating message was we need to know more about what AoU is doing.","Just Thank You for the opportunity to make a difference in the lives of others.","","","","","","","","","","","","","","","","","","","","Pearls of Humanity Foundation","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/25/2022","Black Greek Letter Consortium/  Kappa Alpha Psi June Summary 2022","20,525","0","Recapped","CPGI","Monthly Summary Report","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Admin","Not a target market","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","For the period of the end of May 2022 and Month of June 2022 we attended and participated in all BGLC calls and AOU monthly calls along with planning events and calls for our different health related events with our partners. We attended collaborative event meetings as well as discussions on the next potential phase of the program. Participated in discussions on best practices for events as well as retainment of participants. Assisted with shipping and receiving of assets for people facing events being held in Metro Atlanta. Held planning strategy meetings with our external partners to collaborate on the program with our other Health and Wellness events.","","Access to the network, lack of network knowledge","Image and outlook","Challenges have been around determining the best events to educate the community at large along with capturing the attention and getting them registered. Discussed a meeting with one of the local HPOs on creating a document the potential participants could scan and list their contact information for the HPO to follow up","Challenges have been around determining the best events to educate the community at large along with capturing the attention and getting them registered. Discussed a meeting with one of the local HPOs on creating a document the potential participants could scan and list their contact information for the HPO to follow up","4.	For the period between the end of May 2022 and the Month of June 2022 we attended and participated in all BGLC calls and AOU monthly calls along with planning events and calls for our different health-related events with our partners. We attended collaborative event meetings as well as discussions on the next potential phase of the program. Participated in discussions on best practices for events as well as retainment of participants. Assisted with shipping and receiving of assets for people facing events being held in Metro Atlanta. Held planning strategy meetings with our external partners to collaborate on the program with our other Health and Wellness events. We also are scheduled to attend people-facing events to end the Month. One on Fathers Day, 6/20, and the other on 6/23","It Takes Courage to ask for Help","As mentioned before collaboration are important, and effective Marketing using all channels is as well","","","","","","","","","","","","","","","","","","","","Kappa Alpha Psi Fraternity, Inc. (Kappa)","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/01/2022","MS State Extension - Social Media Post #2","20,469","0","Recapped","CPGI","Social Media","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","4","","0","0","","0","0","0","","1","1,690","249","","0","0","0","0","","0","0","","0","0","0","0","0","0","Rural","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Mississippi State University Extension Center","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL","","","","","","","","","","","","","","","","","","","","No"," "
"06/01/2022","Contemplation and Disability Podcast","20,245","0","Finished","DV","VAP - Live Demo/Engagement ","Contemplation and Disability Podcast (you must add id from venues_profiles for this to link)","154 Christopher St","New York","NY","10014","New York","New York, NY","4","","6","1","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Other","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL, Download App","joinallofus.org/connect","","","","","","","","","","","","","","","","","","","No"," "
"06/01/2022","AAPA / Collaborative Webinar w NAHH - AoU and Diversity in Health Research","19,731","0","Recapped","CPGI","Webinar","Digital Event (you must add id from venues_profiles for this to link)","2318 Mill Rd","Alexandria","VA","22332","Digital, Non-Event (social, digital advertising)","Not a target market","4","National Alliance for Hispanic Health","19","19","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","American Academy of Physician Assistants (AAPA)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes"," "
"06/02/2022","MS State Extension - Newspaper Ad #2","20,511","0","Recapped","CPGI","Printed Collateral Distribution","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","3","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","730","730","","","","","","","","","","","","","","","","","","","","","","","","Mississippi State University Extension Center","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","Vanity URL","JoinAllofUs.org/togetherMS","","","","No"," "
"06/02/2022","MS State Extension - Newspaper Ad #6","20,515","0","Recapped","CPGI","Other - Non-Digital/Non-Event","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","3","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","730","730","","","","","","","","","","","","","","","","","","","","","","","","Mississippi State University Extension Center","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","Vanity URL","JoinAllofUs.org/togetherMS","","","","No"," "
"06/04/2022","Xavier University/ The All of Us Research Program Workbench & R Data Analysis Training ","19,633","0","Finished","CPGI","Workshops","Xavier University (you must add id from venues_profiles for this to link)","1 Drexel Dr. ","New Orleans ","LA                                                                                                                                                                                                      ","70122","Louisiana","New Orleans, LA","4","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Other","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Xavier University of Louisiana","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes"," "
"06/06/2022","MS State Extension - Newspaper Ad #11","20,520","0","Recapped","CPGI","Digital Asset Distribution","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","4","","60,000","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Rural","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Mississippi State University Extension Center","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL","JoinAllofUs.org/togetherMS","","","","","","","","","","","","","","","","","","","No"," "
"06/06/2022","MS State Extension - Newspaper Ad #9 ","20,518","0","Recapped","CPGI","Digital Collateral Distribution (email, newsletters, flyers)","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","4","","400,000","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Rural","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Mississippi State University Extension Center","","","","","","","","","","","","","","","","","","","Mississippi State University Extension","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL","JoinAllofUs.org/togetherMS","","","","","","","","","","","","","","","","","","","No"," "
"06/06/2022","MS State Extension - Newspaper Ad #13","20,522","0","Recapped","CPGI","Printed Collateral Distribution","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","3","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","32,400","32,400","","","","","","","","","","","","","","","","","","","","","","","","Mississippi State University Extension Center","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","Vanity URL","JoinAllofUs.org/togetherMS","","","","No"," "
"06/06/2022","MS State Extension - Newspaper Ad #12","20,521","0","Recapped","CPGI","Digital Collateral Distribution (email, newsletters, flyers)","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","4","","19,000","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Rural","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Mississippi State University Extension Center","","","","","","","","","","","","","","","","","","","Mississippi State University Extension","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL","JoinAllofUs.org/togetherMS","","","","","","","","","","","","","","","","","","","No"," "
"06/06/2022","MS State Extension - Newspaper Ad #10","20,519","0","Recapped","CPGI","Other Digital","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","4","","37,000","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Rural","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Mississippi State University Extension Center","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL","JoinAllofUs.org/togetherMS","","","","","","","","","","","","","","","","","","","No"," "
"06/06/2022","NORBCC - May Monthly Report ","20,348","0","Finished","CPGI","Monthly Summary Report","New Orleans Regional Black Chamber of Commerce (you must add id from venues_profiles for this to link)","2021 Lakeshore Dr","New Orleans","LA","70122","Louisiana Regional Market - New Orleans","New Orleans, LA","8","N/A","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","NORBCC continued to meet with Engagement Counselor to identify current cycle engagement opportunities as well as strategic plan development for cycle 4. NORBCC also introduced our new Executive Director, Jon Renthrope. NORBCC is planning a collaboration with other NOLA partner to promote AoU during Men's Health Week June 13-16. Details are being finalized to have a social media promotional campaign and a FB Live conversation on Wed. June 16th. For the month of May we attended the Spring Engagement Meeting and the Annual CPGI meeting.","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/07/2022","Dillard University Community Relations HPO Planning meeting","20,426","0","Finished","CPGI","Workshops","Dillard University Community Resource Center (you must add id from venues_profiles for this to link)","3301 Annette St","New Orleans","LA","70122","Louisiana ","New Orleans, LA","2","LSU Health and Science Center, Tulane University, Golden Changes","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","9","9","9","Black, African or African American, Hispanic, Latino or Spanish (H/L/S)","0","0","0","0","","","0","0","","","","","","","","","","","","","","Dillard University","","","","","","","","","","","","","","","Dillard University","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Download App","","","","","","","","","","No"," "
